doc_id,pdf_page,page_index,image_path,original_page_role,candidate_table_numbers,original_matched_table_numbers,qa_decision,final_page_role,final_table_numbers,candidate_set_complete,visible_table_numbers,visible_title_snippet,printed_page,issue_type,confidence,needs_human_review,qa_notes,model,cost,error
1911_census_volume_ii_part_i_ages,22,21,output/diagnostics/flagged_pages/1911_census_volume_ii_part_i_ages/p0022_role_boundary_multiple_tables_cand_12_11_13_match_11_12.png,boundary_multiple_tables,12 | 11 | 13,11 | 12,boundary_confirmed,boundary_multiple_tables,11 | 12,True,11 | 12,ADJUSTED NUMBER OF PERSONS AT EACH AGE—continued. ... ADJUSTED NUMBER OF MALES AT AND ABOVE EACH AGE IN EACH STATE AND TERRITORY,22,none,1.0,False,Page contains the continuation of Table 11 and the start of Table 12.,google/gemini-3.1-flash-lite,0.0007275,
1911_census_volume_ii_part_i_ages,25,24,output/diagnostics/flagged_pages/1911_census_volume_ii_part_i_ages/p0025_role_boundary_multiple_tables_cand_14_13_15_match_13_14.png,boundary_multiple_tables,14 | 13 | 15,13 | 14,boundary_confirmed,boundary_multiple_tables,13 | 14,True,13 | 14,13.—ADJUSTED NUMBER OF FEMALES AT AND ABOVE EACH AGE—continued. 14.—ADJUSTED NUMBER OF PERSONS AT AND ABOVE EACH AGE IN EACH STATE AND TERRITORY,25,none,1,False,The page contains the continuation of Table 13 and the start of Table 14. Both are correctly identified in the candidate set.,google/gemini-3.1-flash-lite,0.0007775,
1911_census_volume_ii_part_i_ages,27,26,output/diagnostics/flagged_pages/1911_census_volume_ii_part_i_ages/p0027_role_boundary_multiple_tables_cand_15_14_16_match_14_15.png,boundary_multiple_tables,15 | 14 | 16,14 | 15,boundary_confirmed,boundary_multiple_tables,14 | 15,True,14 | 15,14.—ADJUSTED NUMBER OF PERSONS AT AND ABOVE EACH AGE—continued. 15.—ADJUSTED NUMBER OF MALES BELOW EACH AGE IN EACH STATE AND TERRITORY,27,none,1,False,Page contains the continuation of Table 14 and the start of Table 15.,google/gemini-3.1-flash-lite,0.000735,
1911_census_volume_ii_part_i_ages,30,29,output/diagnostics/flagged_pages/1911_census_volume_ii_part_i_ages/p0030_role_boundary_multiple_tables_cand_17_16_18_match_16_17.png,boundary_multiple_tables,17 | 16 | 18,16 | 17,boundary_confirmed,boundary_multiple_tables,16 | 17,True,16 | 17,16.—ADJUSTED NUMBER OF FEMALES BELOW EACH AGE—continued. 17.—ADJUSTED NUMBER OF PERSONS BELOW EACH AGE IN EACH STATE AND TERRITORY,30,none,1,False,The page contains the continuation of Table 16 and the start of Table 17. Both are present in the candidate list.,google/gemini-3.1-flash-lite,0.0007685,
1911_census_volume_ii_part_i_ages,32,31,output/diagnostics/flagged_pages/1911_census_volume_ii_part_i_ages/p0032_role_boundary_multiple_tables_cand_18_17_19_match_17_18.png,boundary_multiple_tables,18 | 17 | 19,17 | 18,boundary_confirmed,boundary_multiple_tables,17 | 18,True,17 | 18,"ADJUSTED NUMBER OF PERSONS BELOW EACH AGE—continued. ... ADJUSTED NUMBERS IN THE COMMONWEALTH at each age at the Censuses of 1881, 1891, 1901, and 1911",32,none,1,False,Page contains the continuation of Table 17 and the start of Table 18. Both are correctly identified in the candidate set.,google/gemini-3.1-flash-lite,0.00079875,
1911_census_volume_ii_part_i_ages,35,34,output/diagnostics/flagged_pages/1911_census_volume_ii_part_i_ages/p0035_role_boundary_multiple_tables_cand_20_19_21_match_19_20.png,boundary_multiple_tables,20 | 19 | 21,19 | 20,boundary_confirmed,boundary_multiple_tables,19 | 20,True,19 | 20,"Adjusted Population in Quinquennial Age Groups—continued. / Adjusted Numbers of Males, Females, and Persons in each Quinquennial Age Group",35,none,1,False,Page contains the continuation of Table 19 and the start of Table 20.,google/gemini-3.1-flash-lite,0.00075175,
1911_census_volume_ii_part_i_ages,37,36,output/diagnostics/flagged_pages/1911_census_volume_ii_part_i_ages/p0037_role_boundary_multiple_tables_cand_21_20_22_23_match_21_22.png,boundary_multiple_tables,21 | 20 | 22 | 23,21 | 22,boundary_confirmed,boundary_multiple_tables,21 | 22,True,21 | 22,"21.—ADJUSTED NUMBERS IN THE COMMONWEALTH IN QUINQUENNIAL AGE GROUPS at the CENSUSES of 1881, 1891, 1901, and 1911",37,none,1,False,The page contains two complete tables (21 and 22) as indicated by the headers and data blocks.,google/gemini-3.1-flash-lite,0.00080625,
1911_census_volume_ii_part_i_ages,38,37,output/diagnostics/flagged_pages/1911_census_volume_ii_part_i_ages/p0038_role_boundary_multiple_tables_cand_23_22_24_25_match_23_24.png,boundary_multiple_tables,23 | 22 | 24 | 25,23 | 24,boundary_confirmed,boundary_multiple_tables,23 | 24,True,23 | 24,Increases in the Commonwealth in each Quinquennial Age Group; Number of Males recorded at each Age in the Metropolis of each State,38,none,1,False,Page contains two complete tables (23 and 24) as identified by the original match.,google/gemini-3.1-flash-lite,0.0007245,
1911_census_volume_ii_part_i_ages,41,40,output/diagnostics/flagged_pages/1911_census_volume_ii_part_i_ages/p0041_role_boundary_multiple_tables_cand_26_25_27_match_25_26.png,boundary_multiple_tables,26 | 25 | 27,25 | 26,boundary_confirmed,boundary_multiple_tables,25 | 26,True,25 | 26,25.—NUMBER OF FEMALES RECORDED AT EACH AGE IN THE METROPOLIS OF EACH STATE-cont. | 26.—NUMBER OF PERSONS RECORDED AT EACH AGE IN THE METROPOLIS OF EACH STATE,41,none,1,False,The page contains the conclusion of Table 25 and the start of Table 26. Both are correctly identified and within the candidate set.,google/gemini-3.1-flash-lite,0.00078175,
1911_census_volume_ii_part_i_ages,58,57,output/diagnostics/flagged_pages/1911_census_volume_ii_part_i_ages/p0058_role_boundary_multiple_tables_cand_31_30_32_33_match_31_32.png,boundary_multiple_tables,31 | 30 | 32 | 33,31 | 32,boundary_confirmed,boundary_multiple_tables,31 | 32,True,31 | 32,NEW SOUTH WALES.—POPULATION OF COMMONWEALTH ELECTORAL DIVISIONS,58,none,1,False,Page contains two complete tables (31 and 32) as identified in the candidate set.,google/gemini-3.1-flash-lite,0.0007275,
1911_census_volume_ii_part_i_ages,60,59,output/diagnostics/flagged_pages/1911_census_volume_ii_part_i_ages/p0060_role_boundary_multiple_tables_cand_33_32_34_35_match_33_34.png,boundary_multiple_tables,33 | 32 | 34 | 35,33 | 34,accept_current_match,boundary_multiple_tables,33 | 34,True,33 | 34,33.—VICTORIA.—NUMBER OF MALES... 34.—VICTORIA.—NUMBER OF FEMALES,60,none,1,False,The page contains two complete tables (33 and 34) as identified by the prior model. The assignment is correct.,google/gemini-3.1-flash-lite,0.0007545,
1911_census_volume_ii_part_i_ages,62,61,output/diagnostics/flagged_pages/1911_census_volume_ii_part_i_ages/p0062_role_boundary_multiple_tables_cand_35_34_36_match_34_35.png,boundary_multiple_tables,35 | 34 | 36,34 | 35,boundary_confirmed,boundary_multiple_tables,34 | 35,True,34 | 35,34.—VICTORIA.—COUNTIES.—NUMBER OF FEMALES / 35.—VICTORIA.—NUMBER OF PERSONS,62,none,1,False,Page contains two complete tables (34 and 35) as identified by their respective headers.,google/gemini-3.1-flash-lite,0.000722,
1911_census_volume_ii_part_i_ages,65,64,output/diagnostics/flagged_pages/1911_census_volume_ii_part_i_ages/p0065_role_boundary_multiple_tables_cand_37_36_38_39_match_37_38.png,boundary_multiple_tables,37 | 36 | 38 | 39,37 | 38,boundary_confirmed,boundary_multiple_tables,37 | 38,True,37 | 38,37.—VICTORIA.—POPULATION OF COMMONWEALTH ELECTORAL DIVISIONS; 38.—VICTORIA.—POPULATION OF STATE ELECTORAL PROVINCES,65,none,1,False,The page contains two complete tables (37 and 38) as identified by the original match.,google/gemini-3.1-flash-lite,0.00075675,
1911_census_volume_ii_part_i_ages,74,73,output/diagnostics/flagged_pages/1911_census_volume_ii_part_i_ages/p0074_role_boundary_multiple_tables_cand_44_43_45_46_match_44_45.png,boundary_multiple_tables,44 | 43 | 45 | 46,44 | 45,boundary_confirmed,boundary_multiple_tables,44 | 45,True,44 | 45,"Queensland.—Population of Commonwealth Electoral Divisions, as recorded at the Census of 3rd April, 1911; Queensland.—Population of State Electoral Districts, as recorded at the Census of 3rd April, 1911",74,none,1,False,The page contains two complete tables (44 and 45) as identified in the candidate list.,google/gemini-3.1-flash-lite,0.0007775,
1911_census_volume_ii_part_i_ages,83,82,output/diagnostics/flagged_pages/1911_census_volume_ii_part_i_ages/p0083_role_boundary_multiple_tables_cand_50_49_51_52_53_match_50_51_52.png,boundary_multiple_tables,50 | 49 | 51 | 52 | 53,50 | 51 | 52,boundary_confirmed,boundary_multiple_tables,50 | 51 | 52,True,50 | 51 | 52,"South Australia.—Population of Commonwealth Electoral Divisions, as recorded at the Census of 3rd April, 1911",83,none,1,False,"The page contains three complete tables (50, 51, and 52) as identified by their headers.",google/gemini-3.1-flash-lite,0.0007745,
1911_census_volume_ii_part_i_ages,84,83,output/diagnostics/flagged_pages/1911_census_volume_ii_part_i_ages/p0084_role_boundary_multiple_tables_cand_53_52_54_55_match_53_54.png,boundary_multiple_tables,53 | 52 | 54 | 55,53 | 54,accept_current_match,boundary_multiple_tables,53 | 54,True,53 | 54,53.—Western Australia.—Number of Males in Quinquennial Age Groups; 54.—Western Australia.—Number of Females in Quinquennial Age Groups,84,none,1,False,The page contains two complete tables (53 and 54) as identified by the original match.,google/gemini-3.1-flash-lite,0.000762,
1911_census_volume_ii_part_i_ages,85,84,output/diagnostics/flagged_pages/1911_census_volume_ii_part_i_ages/p0085_role_boundary_multiple_tables_cand_53_52_54_55_match_53_54.png,boundary_multiple_tables,53 | 52 | 54 | 55,53 | 54,boundary_confirmed,boundary_multiple_tables,53 | 54,True,53 | 54,MALES IN QUINQUENNIAL AGE GROUPS / FEMALES IN QUINQUENNIAL AGE GROUPS,85,none,1,False,The page contains two distinct tables: Males (Table 53) and Females (Table 54) in quinquennial age groups for Western Australia. The assignment is correct.,google/gemini-3.1-flash-lite,0.000766,
1911_census_volume_ii_part_i_ages,86,85,output/diagnostics/flagged_pages/1911_census_volume_ii_part_i_ages/p0086_role_boundary_multiple_tables_cand_55_54_56_match_54_55.png,boundary_multiple_tables,55 | 54 | 56,54 | 55,boundary_confirmed,boundary_multiple_tables,54 | 55,True,54 | 55,54.—WESTERN AUSTRALIA.—STATISTICAL DISTRICTS.—NUMBER | 55.—WESTERN AUSTRALIA.—NUMBER OF,86,none,1,False,The page contains the completion of Table 54 and the entirety of Table 55. Both are correctly identified in the candidate set.,google/gemini-3.1-flash-lite,0.000759,
1911_census_volume_ii_part_i_ages,88,87,output/diagnostics/flagged_pages/1911_census_volume_ii_part_i_ages/p0088_role_boundary_multiple_tables_cand_56_55_57_58_59_match_56_57_58.png,boundary_multiple_tables,56 | 55 | 57 | 58 | 59,56 | 57 | 58,boundary_confirmed,boundary_multiple_tables,56 | 57 | 58,True,56 | 57 | 58,Western Australia.—Number of Children in Single Ages under 5 years last birthday; Western Australia.—Population of Commonwealth Electoral Divisions; Western Australia.—Population of State Electoral Provinces,88,none,1,False,"The page contains three distinct tables (56, 57, and 58) as identified in the candidate list.",google/gemini-3.1-flash-lite,0.00079075,
1911_census_volume_ii_part_i_ages,96,95,output/diagnostics/flagged_pages/1911_census_volume_ii_part_i_ages/p0096_role_boundary_multiple_tables_cand_63_62_64_65_match_63_64.png,boundary_multiple_tables,63 | 62 | 64 | 65,63 | 64,boundary_confirmed,boundary_multiple_tables,63 | 64,True,63 | 64,63.—TASMANIA.—NUMBER OF CHILDREN IN SINGLE AGES UNDER 5 YEARS LAST BIRTHDAY; 64.—TASMANIA.—POPULATION OF COMMONWEALTH ELECTORAL DIVISIONS,96,none,1,False,The page contains two complete tables (63 and 64) as identified by the original match.,google/gemini-3.1-flash-lite,0.00076375,
1911_census_volume_ii_part_i_ages,97,96,output/diagnostics/flagged_pages/1911_census_volume_ii_part_i_ages/p0097_role_boundary_multiple_tables_cand_65_64_66_67_match_65_66.png,boundary_multiple_tables,65 | 64 | 66 | 67,65 | 66,accept_current_match,boundary_multiple_tables,65 | 66,True,65 | 66,65.—TASMANIA.—POPULATION OF STATE ELECTORAL PROVINCES; 66.—NORTHERN TERRITORY.—POPULATION IN QUINQUENNIAL AGE GROUPS,97,none,1,False,The page contains two complete tables (65 and 66) as identified by the original match.,google/gemini-3.1-flash-lite,0.00077225,
1911_census_volume_ii_part_i_ages,98,97,output/diagnostics/flagged_pages/1911_census_volume_ii_part_i_ages/p0098_role_boundary_multiple_tables_cand_67_66_68_69_70_match_67_68_69.png,boundary_multiple_tables,67 | 66 | 68 | 69 | 70,67 | 68 | 69,accept_current_match,boundary_multiple_tables,67 | 68 | 69,True,67 | 68 | 69,Northern Territory.—Number of Children in Single Ages under 5 years last birthday; Federal Capital Territory.—Population in Quinquennial Age Groups; Federal Capital Territory.—Number of Children in Single Ages under 5 years last birthday,98,none,1,False,"Page contains three complete tables (67, 68, 69) as identified in the candidate list.",google/gemini-3.1-flash-lite,0.0008115,
1911_census_volume_ii_part_i_ages,100,99,output/diagnostics/flagged_pages/1911_census_volume_ii_part_i_ages/p0100_role_boundary_multiple_tables_cand_71_70_72_match_70_71.png,boundary_multiple_tables,71 | 70 | 72,70 | 71,boundary_confirmed,boundary_multiple_tables,70 | 71,True,70 | 71,70.—NUMBER OF FULL-BLOODED ABORIGINAL MALES—continued. | 71.—NUMBER OF FULL-BLOODED ABORIGINAL FEMALES,100,none,1,False,The page contains the conclusion of Table 70 and the start of Table 71. Both are correctly identified and present in the candidate list.,google/gemini-3.1-flash-lite,0.00077425,
1911_census_volume_ii_part_i_ages,104,103,output/diagnostics/flagged_pages/1911_census_volume_ii_part_i_ages/p0104_role_non_table_cand_72_71_match_unknown.png,non_table,72 | 71,,non_table_confirmed,non_table,,True,,,,none,1,False,The page is completely blank.,google/gemini-3.1-flash-lite,0.0006155,
1911_census_volume_ii_part_ii_birthplaces,8,7,output/diagnostics/flagged_pages/1911_census_volume_ii_part_ii_birthplaces/p0008_role_boundary_multiple_tables_cand_2_1_3_match_1_2.png,boundary_multiple_tables,2 | 1 | 3,1 | 2,boundary_confirmed,boundary_multiple_tables,1 | 2,True,1 | 2,"1.—MALE POPULATION OF STATES AND TERRITORIES OF COMMONWEALTH, 1911—continued. | 2.—FEMALE POPULATION OF THE STATES AND TERRITORIES OF THE COMMONWEALTH",112,none,1,False,The page contains the continuation of Table 1 and the start of Table 2. Both are correctly identified and present in the candidate list.,google/gemini-3.1-flash-lite,0.00075525,
1911_census_volume_ii_part_ii_birthplaces,11,10,output/diagnostics/flagged_pages/1911_census_volume_ii_part_ii_birthplaces/p0011_role_boundary_multiple_tables_cand_3_2_4_match_2_3.png,boundary_multiple_tables,3 | 2 | 4,2 | 3,boundary_confirmed,boundary_multiple_tables,2 | 3,True,2 | 3,"2.—FEMALE POPULATION OF STATES AND TERRITORIES OF THE COMMONWEALTH, 1911—cont. | 3.—TOTAL POPULATION OF THE STATES AND TERRITORIES OF THE COMMONWEALTH",115,none,1,False,The page contains the conclusion of Table 2 and the start of Table 3. Both are correctly identified in the candidate set.,google/gemini-3.1-flash-lite,0.00077675,
1911_census_volume_ii_part_ii_birthplaces,15,14,output/diagnostics/flagged_pages/1911_census_volume_ii_part_ii_birthplaces/p0015_role_boundary_multiple_tables_cand_4_3_5_match_3_4.png,boundary_multiple_tables,4 | 3 | 5,3 | 4,boundary_confirmed,boundary_multiple_tables,3 | 4,True,3 | 4,"3.—TOTAL POPULATION OF STATES AND TERRITORIES OF THE COMMONWEALTH, 1911—cont. | 4.—MALE POPULATION OF THE STATES AND NORTHERN TERRITORY OF THE COMMONWEALTH",119,none,1,False,The page contains the conclusion of Table 3 and the start of Table 4. Both are present in the candidate list.,google/gemini-3.1-flash-lite,0.000779,
1911_census_volume_ii_part_ii_birthplaces,18,17,output/diagnostics/flagged_pages/1911_census_volume_ii_part_ii_birthplaces/p0018_role_boundary_multiple_tables_cand_6_5_7_match_5_6.png,boundary_multiple_tables,6 | 5 | 7,5 | 6,boundary_confirmed,boundary_multiple_tables,5 | 6,True,5 | 6,"5.—FEMALE POPULATION OF THE STATES AND NORTHERN TERRITORY, 1901--continued. 6.—TOTAL POPULATION OF THE STATES AND NORTHERN TERRITORY OF THE COMMONWEALTH",122,none,1,False,The page contains the continuation of Table 5 and the start of Table 6. Both are present in the candidate list.,google/gemini-3.1-flash-lite,0.000774,
1911_census_volume_ii_part_ii_birthplaces,21,20,output/diagnostics/flagged_pages/1911_census_volume_ii_part_ii_birthplaces/p0021_role_boundary_multiple_tables_cand_8_7_9_match_7_8.png,boundary_multiple_tables,8 | 7 | 9,7 | 8,boundary_confirmed,boundary_multiple_tables,7 | 8,True,7 | 8,"7.—MALE POPULATION OF THE STATES AND NORTHERN TERRITORY, 1891—continued. 8.—FEMALE POPULATION OF THE STATES AND NORTHERN TERRITORY OF THE COMMONWEALTH at the Census of 5th April, 1891, classified according to Birthplace",125,none,1,False,The page contains the continuation of Table 7 and the start of Table 8. Both are correctly identified.,google/gemini-3.1-flash-lite,0.000801,
1911_census_volume_ii_part_ii_birthplaces,24,23,output/diagnostics/flagged_pages/1911_census_volume_ii_part_ii_birthplaces/p0024_role_boundary_multiple_tables_cand_10_9_11_match_9_10.png,boundary_multiple_tables,10 | 9 | 11,9 | 10,boundary_confirmed,boundary_multiple_tables,9 | 10,True,9 | 10,"9.—TOTAL POPULATION OF THE STATES AND NORTHERN TERRITORY, 1891—continued. 10.— COMPARATIVE STATEMENT OF THE POPULATION OF THE COMMONWEALTH",128,none,1,False,The page contains the continuation of Table 9 and the start of Table 10. Both are present in the candidate list.,google/gemini-3.1-flash-lite,0.0007725,
1911_census_volume_ii_part_ii_birthplaces,31,30,output/diagnostics/flagged_pages/1911_census_volume_ii_part_ii_birthplaces/p0031_role_non_table_cand_13_12_14_match_unknown.png,non_table,13 | 12 | 14,,candidate_set_wrong,complete_on_page,,False,1,COMMONWEALTH OF AUSTRALIA classified according to Birthplace and Age,135,candidate_set_wrong,1.0,True,"The page contains Table 1, which is not in the provided candidate list (12, 13, 14). The candidate set is insufficient.",google/gemini-3.1-flash-lite,0.00072,
1911_census_volume_ii_part_ii_birthplaces,49,48,output/diagnostics/flagged_pages/1911_census_volume_ii_part_ii_birthplaces/p0049_role_non_table_cand_22_21_23_match_unknown.png,non_table,22 | 21 | 23,,candidate_set_wrong,complete_on_page,,False,,OF THE STATE OF QUEENSLAND classified according to Birthplace and Age,153,candidate_set_wrong,1,True,"The page contains a large, complete table for Queensland. The provided candidate set (21, 22, 23) does not include the correct table number for this data.",google/gemini-3.1-flash-lite,0.000715,
1911_census_volume_ii_part_ii_birthplaces,61,60,output/diagnostics/flagged_pages/1911_census_volume_ii_part_ii_birthplaces/p0061_role_non_table_cand_28_27_29_match_unknown.png,non_table,28 | 27 | 29,,candidate_set_wrong,complete_on_page,,False,1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 18 | 19 | 20 | 21 | 22 | 23 | 24 | 25 | 26 | 27 | 28 | 29 | 30 | 31 | 32 | 33 | 34 | 35 | 36 | 37 | 38 | 39 | 40 | 41 | 42 | 43 | 44 | 45 | 46 | 47 | 48 | 49 | 50 | 51 | 52 | 53 | 54 | 55 | 56 | 57 | 58 | 59 | 60 | 61 | 62 | 63 | 64 | 65 | 66 | 67 | 68 | 69 | 70 | 71 | 72 | 73 | 74 | 75,STATE OF WESTERN AUSTRALIA classified according to Birthplace and Age,165,candidate_set_wrong,1,True,"The page contains a comprehensive table for Western Australia (Birthplace and Age) with rows numbered 1-75. The provided candidate set (27, 28, 29) is incorrect and insufficient.",google/gemini-3.1-flash-lite,0.001385,
1911_census_volume_ii_part_ii_birthplaces,73,72,output/diagnostics/flagged_pages/1911_census_volume_ii_part_ii_birthplaces/p0073_role_non_table_cand_34_33_35_match_unknown.png,non_table,34 | 33 | 35,,candidate_set_wrong,complete_on_page,,False,,THE NORTHERN TERRITORY classified according to Birthplace and Age,177,candidate_set_wrong,1.0,True,"The page contains a table for the Northern Territory, but the provided candidate set (33, 34, 35) does not include the table number for this specific dataset. The table is clearly present but cannot be assigned to the provided candidates.",google/gemini-3.1-flash-lite,0.000739,
1911_census_volume_ii_part_ii_birthplaces,97,96,output/diagnostics/flagged_pages/1911_census_volume_ii_part_ii_birthplaces/p0097_role_non_table_cand_46_45_47_match_unknown.png,non_table,46 | 45 | 47,,candidate_set_wrong,complete_on_page,,False,44 | 45 | 46 | 47 | 48 | 49 | 50 | 51 | 52 | 53 | 54 | 55 | 56 | 57 | 58 | 59 | 60 | 61 | 62 | 63 | 64 | 65 | 66 | 67 | 68 | 69 | 70 | 71 | 72 | 73 | 74 | 75,"THE STATE OF VICTORIA Nationality, Length of Residence, Education, and Conjugal Condition",201,candidate_set_wrong,1,True,"The page contains a large table for the State of Victoria with rows numbered 1 through 75. The provided candidate table numbers (45, 46, 47) are insufficient and incorrect for this page.",google/gemini-3.1-flash-lite,0.00102,
1911_census_volume_ii_part_ii_birthplaces,103,102,output/diagnostics/flagged_pages/1911_census_volume_ii_part_ii_birthplaces/p0103_role_non_table_cand_49_48_50_match_unknown.png,non_table,49 | 48 | 50,,candidate_set_wrong,complete_on_page,,False,,"THE STATE OF QUEENSLAND Nationality, Length of Residence, Education, and Conjugal Condition",207,candidate_set_wrong,1,True,"The page contains a comprehensive table for Queensland, but the provided candidate table numbers (48, 49, 50) do not match the content of this page. The table on this page is a single, large, multi-part table covering birthplaces in Queensland.",google/gemini-3.1-flash-lite,0.00074825,
1911_census_volume_ii_part_ii_birthplaces,109,108,output/diagnostics/flagged_pages/1911_census_volume_ii_part_ii_birthplaces/p0109_role_non_table_cand_52_51_53_match_unknown.png,non_table,52 | 51 | 53,,candidate_set_wrong,continues,,False,,"STATE OF SOUTH AUSTRALIA Nationality, Length of Residence, Education, and Conjugal Condition",213,candidate_set_wrong,1,True,"The page contains a table for South Australia (Nationality, Length of Residence, Education, and Conjugal Condition), but the provided candidate table numbers (51, 52, 53) do not match this content.",google/gemini-3.1-flash-lite,0.000724,
